timestamp,cadence
"01/17/2024, 17:54:56",83.23
"01/17/2024, 17:54:59",83.08
"01/17/2024, 17:55:02",81.19
"01/17/2024, 17:55:05",82.72
"01/17/2024, 17:55:07",82.4
"01/17/2024, 17:55:10",82.8
"01/17/2024, 17:55:13",83.51
"01/17/2024, 17:55:19",83.87
"01/17/2024, 17:55:22",84.63
"01/17/2024, 17:55:25",84.05
"01/17/2024, 17:55:28",84.32
"01/17/2024, 17:55:31",83.62
"01/17/2024, 17:55:31",84.57
"01/17/2024, 17:55:34",85.21
"01/17/2024, 17:55:37",83.82
"01/17/2024, 17:55:37",84.63
"01/17/2024, 17:55:40",84.22
"01/17/2024, 17:55:43",84.48
"01/17/2024, 17:55:46",84.51
"01/17/2024, 17:55:49",
"01/17/2024, 17:55:53",86.9
"01/17/2024, 17:55:55",85.16
"01/17/2024, 17:55:59",84.15
"01/17/2024, 17:56:05",83.63
"01/17/2024, 17:56:08",83.73
"01/17/2024, 17:56:10",85.65
"01/17/2024, 17:56:11",87.15
"01/17/2024, 17:56:14",84.58
"01/17/2024, 17:56:17",85.3
"01/17/2024, 17:56:20",83.25
"01/17/2024, 17:56:23",84.54
"01/17/2024, 17:56:26",83.79
"01/17/2024, 17:56:29",85.3
"01/17/2024, 17:56:38",87.26
"01/17/2024, 17:56:39",87.9
"01/17/2024, 17:56:41",87.74
"01/17/2024, 17:56:44",89.48
"01/17/2024, 17:56:45",88.4
"01/17/2024, 17:56:50",87.41
"01/17/2024, 17:56:54",
"01/17/2024, 17:56:56",88.75
"01/17/2024, 17:56:59",87.37
"01/17/2024, 17:57:03",87.82
"01/17/2024, 17:57:05",87.55
"01/17/2024, 17:57:06",89.11
"01/17/2024, 17:57:11",88.79
"01/17/2024, 17:57:12",87.65
"01/17/2024, 17:57:15",87.6
"01/17/2024, 17:57:18",86.47
"01/17/2024, 17:57:21",87.46
"01/17/2024, 17:57:24",87.52
"01/17/2024, 17:57:30",88.01
"01/17/2024, 17:57:33",87.93
"01/17/2024, 17:57:36",87.6
"01/17/2024, 17:57:39",86.32
"01/17/2024, 17:57:40",85.87
"01/17/2024, 17:57:42",85.39
"01/17/2024, 17:57:45",85.14
"01/17/2024, 17:57:46",83.59
"01/17/2024, 17:57:51",85.06
"01/17/2024, 17:57:55",
"01/17/2024, 17:57:57",88.12
"01/17/2024, 17:58:01",86.41
"01/17/2024, 17:58:04",86.03
"01/17/2024, 17:58:07",86.32
"01/17/2024, 17:58:10",86.11
"01/17/2024, 17:58:12",85.42
"01/17/2024, 17:58:19",86.55
"01/17/2024, 17:58:19",85.57
"01/17/2024, 17:58:22",87.2
"01/17/2024, 17:58:25",86.33
"01/17/2024, 17:58:28",87.77
"01/17/2024, 17:58:31",86.85
"01/17/2024, 17:58:34",85.57
"01/17/2024, 17:58:37",86.96
"01/17/2024, 17:58:41",86.93
"01/17/2024, 17:58:43",86.81
"01/17/2024, 17:58:46",87.12
"01/17/2024, 17:58:50",88.89
"01/17/2024, 17:58:52",88.05
"01/17/2024, 17:58:53",87.4
"01/17/2024, 17:58:56",87.8
"01/17/2024, 17:58:58",87.86
"01/17/2024, 17:59:02",
"01/17/2024, 17:59:05",87.0
"01/17/2024, 17:59:08",87.33
"01/17/2024, 17:59:11",87.21
"01/17/2024, 17:59:14",88.45
"01/17/2024, 17:59:14",
"01/17/2024, 17:59:17",88.34
"01/17/2024, 17:59:20",87.94
"01/17/2024, 17:59:23",86.45
"01/17/2024, 17:59:26",86.84
"01/17/2024, 17:59:27",88.15
"01/17/2024, 17:59:29",87.82
"01/17/2024, 17:59:32",87.6
"01/17/2024, 17:59:36",86.66
"01/17/2024, 17:59:38",86.24
"01/17/2024, 17:59:42",84.31
"01/17/2024, 17:59:44",82.8
"01/17/2024, 17:59:47",84.05
"01/17/2024, 17:59:51",86.78
"01/17/2024, 17:59:53",85.03
"01/17/2024, 17:59:54",85.57
"01/17/2024, 18:00:00",85.76
"01/17/2024, 18:00:03",
"01/17/2024, 18:00:06",84.98
"01/17/2024, 18:00:12",87.42
"01/17/2024, 18:00:15",89.3
"01/17/2024, 18:00:18",88.21
"01/17/2024, 18:00:22",89.15
"01/17/2024, 18:00:24",90.05
"01/17/2024, 18:00:27",88.91
"01/17/2024, 18:00:28",90.35
"01/17/2024, 18:00:30",89.82
"01/17/2024, 18:00:33",88.56
"01/17/2024, 18:00:37",88.64
"01/17/2024, 18:00:39",89.3
"01/17/2024, 18:00:43",88.96
"01/17/2024, 18:00:46",89.53
"01/17/2024, 18:00:48",88.79
"01/17/2024, 18:00:49",89.89
"01/17/2024, 18:00:52",85.75
"01/17/2024, 18:00:54",88.35
"01/17/2024, 18:00:58",87.77
"01/17/2024, 18:01:01",89.53
"01/17/2024, 18:01:04",87.92
"01/17/2024, 18:01:07",88.59
"01/17/2024, 18:01:10",
"01/17/2024, 18:01:10",86.84
"01/17/2024, 18:01:13",86.21
"01/17/2024, 18:01:16",88.12
"01/17/2024, 18:01:16",87.9
"01/17/2024, 18:01:19",88.94
"01/17/2024, 18:01:22",89.69
"01/17/2024, 18:01:25",88.79
"01/17/2024, 18:01:28",91.29
"01/17/2024, 18:01:32",88.43
"01/17/2024, 18:01:34",88.34
"01/17/2024, 18:01:38",89.37
"01/17/2024, 18:01:40",89.3
"01/17/2024, 18:01:43",89.08
"01/17/2024, 18:01:44",88.09
"01/17/2024, 18:01:47",88.09
"01/17/2024, 18:01:49",88.0
"01/17/2024, 18:01:50",88.91
"01/17/2024, 18:01:53",88.53
"01/17/2024, 18:01:56",87.65
"01/17/2024, 18:01:59",88.25
"01/17/2024, 18:02:02",84.89
"01/17/2024, 18:02:05",86.02
"01/17/2024, 18:02:08",87.18
"01/17/2024, 18:02:11",87.71
"01/17/2024, 18:02:14",
"01/17/2024, 18:02:17",86.63
"01/17/2024, 18:02:18",86.78
"01/17/2024, 18:02:20",88.02
"01/17/2024, 18:02:23",87.03
"01/17/2024, 18:02:24",86.54
"01/17/2024, 18:02:26",87.49
"01/17/2024, 18:02:29",87.36
"01/17/2024, 18:02:30",86.47
"01/17/2024, 18:02:35",86.69
"01/17/2024, 18:02:39",85.57
"01/17/2024, 18:02:41",86.38
"01/17/2024, 18:02:44",83.71
"01/17/2024, 18:02:45",
"01/17/2024, 18:02:50",83.03
"01/17/2024, 18:02:51",81.49
"01/17/2024, 18:02:54",82.58
"01/17/2024, 18:02:57",83.73
"01/17/2024, 18:02:57",84.16
"01/17/2024, 18:03:00",86.41
"01/17/2024, 18:03:03",85.33
"01/17/2024, 18:03:06",82.89
"01/17/2024, 18:03:09",84.86
"01/17/2024, 18:03:12",86.17
"01/17/2024, 18:03:15",
"01/17/2024, 18:03:18",86.14
"01/17/2024, 18:03:21",85.85
"01/17/2024, 18:03:23",85.42
"01/17/2024, 18:03:26",82.89
"01/17/2024, 18:03:29",81.14
"01/17/2024, 18:03:31",82.43
"01/17/2024, 18:03:34",84.02
"01/17/2024, 18:03:37",82.69
"01/17/2024, 18:03:40",83.68
"01/17/2024, 18:03:42",87.77
"01/17/2024, 18:03:45",85.31
"01/17/2024, 18:03:48",84.16
"01/17/2024, 18:03:51",86.54
"01/17/2024, 18:03:54",85.57
"01/17/2024, 18:03:55",83.76
"01/17/2024, 18:03:57",82.86
"01/17/2024, 18:04:00",83.08
"01/17/2024, 18:04:01",84.92
"01/17/2024, 18:04:04",82.41
"01/17/2024, 18:04:06",85.48
"01/17/2024, 18:04:12",85.08
"01/17/2024, 18:04:16",83.99
"01/17/2024, 18:04:19",85.16
"01/17/2024, 18:04:22",
"01/17/2024, 18:04:25",85.27
"01/17/2024, 18:04:28",84.37
"01/17/2024, 18:04:28",84.98
"01/17/2024, 18:04:31",91.43
"01/17/2024, 18:04:34",84.98
"01/17/2024, 18:04:37",85.45
"01/17/2024, 18:04:40",85.63
"01/17/2024, 18:04:43",86.29
"01/17/2024, 18:04:46",85.64
"01/17/2024, 18:04:50",86.14
"01/17/2024, 18:04:52",85.72
"01/17/2024, 18:04:56",85.57
"01/17/2024, 18:04:58",85.06
"01/17/2024, 18:05:01",84.92
"01/17/2024, 18:05:02",83.48
"01/17/2024, 18:05:05",84.48
"01/17/2024, 18:05:07",86.49
"01/17/2024, 18:05:08",86.84
"01/17/2024, 18:05:11",83.93
"01/17/2024, 18:05:14",83.65
"01/17/2024, 18:05:17",83.82
"01/17/2024, 18:05:20",84.95
"01/17/2024, 18:05:22",
"01/17/2024, 18:05:25",82.86
"01/17/2024, 18:05:28",83.79
"01/17/2024, 18:05:33",86.71
"01/17/2024, 18:05:36",86.98
"01/17/2024, 18:05:39",84.66
"01/17/2024, 18:05:41",83.91
"01/17/2024, 18:05:44",83.91
"01/17/2024, 18:05:47",84.74
"01/17/2024, 18:05:53",84.25
"01/17/2024, 18:05:57",84.4
"01/17/2024, 18:06:02",84.72
"01/17/2024, 18:06:05",83.3
"01/17/2024, 18:06:08",85.63
"01/17/2024, 18:06:09",84.4
"01/17/2024, 18:06:12",83.25
"01/17/2024, 18:06:14",83.99
"01/17/2024, 18:06:18",85.29
"01/17/2024, 18:06:21",87.48
"01/17/2024, 18:06:24",89.48
"01/17/2024, 18:06:27",
"01/17/2024, 18:06:30",89.79
"01/17/2024, 18:06:33",90.41
"01/17/2024, 18:06:36",88.47
"01/17/2024, 18:06:39",89.12
"01/17/2024, 18:06:42",90.42
"01/17/2024, 18:06:43",86.78
"01/17/2024, 18:06:48",86.87
"01/17/2024, 18:06:51",87.17
"01/17/2024, 18:06:54",85.93
"01/17/2024, 18:06:58",84.78
"01/17/2024, 18:07:03",86.5
"01/17/2024, 18:07:06",85.75
"01/17/2024, 18:07:09",84.95
"01/17/2024, 18:07:11",83.84
"01/17/2024, 18:07:14",87.9
"01/17/2024, 18:07:17",84.12
"01/17/2024, 18:07:19",83.44
"01/17/2024, 18:07:22",86.49
"01/17/2024, 18:07:28",84.95
"01/17/2024, 18:07:34",
"01/17/2024, 18:07:36",82.3
"01/17/2024, 18:07:37",84.16
"01/17/2024, 18:07:43",81.7
"01/17/2024, 18:07:46",83.59
"01/17/2024, 18:07:49",83.54
"01/17/2024, 18:07:50",
"01/17/2024, 18:07:52",87.55
"01/17/2024, 18:07:55",84.12
"01/17/2024, 18:07:58",85.1
"01/17/2024, 18:08:01",87.4
"01/17/2024, 18:08:05",87.54
"01/17/2024, 18:08:10",87.38
"01/17/2024, 18:08:11",88.02
"01/17/2024, 18:08:14",86.93
"01/17/2024, 18:08:16",88.96
"01/17/2024, 18:08:17",89.56
"01/17/2024, 18:08:20",85.96
"01/17/2024, 18:08:23",83.39
"01/17/2024, 18:08:26",87.12
"01/17/2024, 18:08:29",85.01
"01/17/2024, 18:08:32",85.51
"01/17/2024, 18:08:35",
"01/17/2024, 18:08:38",86.61
"01/17/2024, 18:08:41",85.89
"01/17/2024, 18:08:44",85.69
"01/17/2024, 18:08:44",86.6
"01/17/2024, 18:08:47",85.48
"01/17/2024, 18:08:51",84.22
"01/17/2024, 18:08:53",83.17
"01/17/2024, 18:08:56",86.24
"01/17/2024, 18:09:00",88.53
"01/17/2024, 18:09:02",86.47
"01/17/2024, 18:09:06",87.06
"01/17/2024, 18:09:08",87.12
"01/17/2024, 18:09:12",85.86
"01/17/2024, 18:09:15",87.31
"01/17/2024, 18:09:17",86.12
"01/17/2024, 18:09:18",87.4
"01/17/2024, 18:09:21",85.48
"01/17/2024, 18:09:24",86.01
"01/17/2024, 18:09:24",88.47
"01/17/2024, 18:09:27",87.09
"01/17/2024, 18:09:30",88.79
"01/17/2024, 18:09:32",88.53
"01/17/2024, 18:09:35",88.48
"01/17/2024, 18:09:38",89.33
"01/17/2024, 18:09:41",
"01/17/2024, 18:09:43",86.21
"01/17/2024, 18:09:46",86.6
"01/17/2024, 18:09:47",85.45
"01/17/2024, 18:09:49",85.53
"01/17/2024, 18:09:49",85.93
"01/17/2024, 18:09:51",86.21
"01/17/2024, 18:09:54",84.67
"01/17/2024, 18:09:55",83.93
"01/17/2024, 18:09:57",85.57
"01/17/2024, 18:09:58",86.9
"01/17/2024, 18:10:00",87.75
"01/17/2024, 18:10:03",88.83
"01/17/2024, 18:10:07",85.64
"01/17/2024, 18:10:09",86.8
"01/17/2024, 18:10:12",86.23
"01/17/2024, 18:10:15",87.1
"01/17/2024, 18:10:20",88.36
"01/17/2024, 18:10:23",88.06
"01/17/2024, 18:10:26",86.58
"01/17/2024, 18:10:28",87.71
"01/17/2024, 18:10:31",88.47
"01/17/2024, 18:10:34",86.45
"01/17/2024, 18:10:36",85.9
"01/17/2024, 18:10:39",87.1
"01/17/2024, 18:10:43",86.75
"01/17/2024, 18:10:45",
"01/17/2024, 18:10:49",88.32
"01/17/2024, 18:10:52",88.02
"01/17/2024, 18:10:54",85.57
"01/17/2024, 18:10:55",84.45
"01/17/2024, 18:10:58",83.91
"01/17/2024, 18:11:00",86.21
"01/17/2024, 18:11:01",84.16
"01/17/2024, 18:11:04",86.5
"01/17/2024, 18:11:07",87.85
"01/17/2024, 18:11:10",86.84
"01/17/2024, 18:11:13",83.48
"01/17/2024, 18:11:16",84.69
"01/17/2024, 18:11:19",85.39
"01/17/2024, 18:11:22",83.78
"01/17/2024, 18:11:25",86.74
"01/17/2024, 18:11:28",85.24
"01/17/2024, 18:11:29",86.23
"01/17/2024, 18:11:31",84.92
"01/17/2024, 18:11:34",83.86
"01/17/2024, 18:11:37",85.39
"01/17/2024, 18:11:39",84.31
"01/17/2024, 18:11:42",86.6
"01/17/2024, 18:11:45",85.06
"01/17/2024, 18:11:48",
"01/17/2024, 18:11:50",86.0
"01/17/2024, 18:11:56",82.05
"01/17/2024, 18:11:59",84.98
"01/17/2024, 18:12:01",86.78
"01/17/2024, 18:12:02",87.65
"01/17/2024, 18:12:05",87.36
"01/17/2024, 18:12:07",86.49
"01/17/2024, 18:12:11",87.05
"01/17/2024, 18:12:14",86.9
"01/17/2024, 18:12:17",87.21
"01/17/2024, 18:12:20",87.46
"01/17/2024, 18:12:23",87.9
"01/17/2024, 18:12:26",89.01
"01/17/2024, 18:12:29",88.15
"01/17/2024, 18:12:32",87.2
"01/17/2024, 18:12:35",87.18
"01/17/2024, 18:12:36",85.81
"01/17/2024, 18:12:38",83.9
"01/17/2024, 18:12:41",87.58
"01/17/2024, 18:12:45",86.66
"01/17/2024, 18:12:47",87.36
"01/17/2024, 18:12:51",
"01/17/2024, 18:12:53",85.24
"01/17/2024, 18:12:57",84.02
"01/17/2024, 18:13:00",87.46
"01/17/2024, 18:13:02",87.92
"01/17/2024, 18:13:03",
"01/17/2024, 18:13:06",88.5
"01/17/2024, 18:13:09",88.59
"01/17/2024, 18:13:09",87.33
"01/17/2024, 18:13:12",86.41
"01/17/2024, 18:13:15",85.45
"01/17/2024, 18:13:18",83.98
"01/17/2024, 18:13:21",86.49
"01/17/2024, 18:13:24",85.45
"01/17/2024, 18:13:24",85.45
"01/17/2024, 18:13:27",86.63
"01/17/2024, 18:13:30",86.62
"01/17/2024, 18:13:31",85.57
"01/17/2024, 18:13:33",85.24
"01/17/2024, 18:13:36",84.89
"01/17/2024, 18:13:39",83.65
"01/17/2024, 18:13:42",83.39
"01/17/2024, 18:13:46",81.06
"01/17/2024, 18:13:48",84.51
"01/17/2024, 18:13:52",86.13
"01/17/2024, 18:13:54",85.49
"01/17/2024, 18:13:57",
"01/17/2024, 18:13:58",88.15
"01/17/2024, 18:14:01",86.11
"01/17/2024, 18:14:03",87.44
"01/17/2024, 18:14:07",88.62
"01/17/2024, 18:14:10",87.68
"01/17/2024, 18:14:13",87.87
"01/17/2024, 18:14:16",87.8
"01/17/2024, 18:14:19",87.49
"01/17/2024, 18:14:22",85.66
"01/17/2024, 18:14:25",85.93
"01/17/2024, 18:14:25",85.51
"01/17/2024, 18:14:28",83.67
"01/17/2024, 18:14:31",85.84
"01/17/2024, 18:14:32",84.74
"01/17/2024, 18:14:34",85.57
"01/17/2024, 18:14:37",85.02
"01/17/2024, 18:14:43",86.45
"01/17/2024, 18:14:47",85.98
"01/17/2024, 18:14:49",87.27
"01/17/2024, 18:14:52",87.93
"01/17/2024, 18:14:53",
"01/17/2024, 18:14:56",86.66
"01/17/2024, 18:14:58",82.58
"01/17/2024, 18:14:59",
"01/17/2024, 18:15:02",83.71
"01/17/2024, 18:15:04",89.5
"01/17/2024, 18:15:05",85.45
"01/17/2024, 18:15:08",84.14
"01/17/2024, 18:15:11",84.28
"01/17/2024, 18:15:14",84.94
"01/17/2024, 18:15:17",84.16
"01/17/2024, 18:15:20",82.47
"01/17/2024, 18:15:23",24.23
"01/17/2024, 18:15:26",
"01/17/2024, 18:15:29",
"01/17/2024, 18:15:32",5.8
"01/17/2024, 18:15:33",
"01/17/2024, 18:15:35",
"01/17/2024, 18:15:38",
"01/17/2024, 18:15:39",
"01/17/2024, 18:15:42",
"01/17/2024, 18:15:44",
"01/17/2024, 18:15:47",3.86
"01/17/2024, 18:15:50",56.89
"01/17/2024, 18:15:52",66.23
"01/17/2024, 18:15:55",
"01/17/2024, 18:15:58",20.47
"01/17/2024, 18:16:01",
"01/17/2024, 18:16:03",
"01/17/2024, 18:16:06",
"01/17/2024, 18:16:09",
"01/17/2024, 18:16:11",65.59
"01/17/2024, 18:16:15",65.24
"01/17/2024, 18:16:18",77.74
"01/17/2024, 18:16:21",83.12
"01/17/2024, 18:16:24",86.21
"01/17/2024, 18:16:27",84.91
"01/17/2024, 18:16:30",85.38
"01/17/2024, 18:16:33",86.54
"01/17/2024, 18:16:33",87.9
"01/17/2024, 18:16:36",87.12
"01/17/2024, 18:16:39",87.87
"01/17/2024, 18:16:40",
"01/17/2024, 18:16:42",89.96
"01/17/2024, 18:16:45",88.56
"01/17/2024, 18:16:49",86.5
"01/17/2024, 18:16:51",87.32
"01/17/2024, 18:16:55",88.11
"01/17/2024, 18:16:57",90.04
"01/17/2024, 18:17:00",89.76
"01/17/2024, 18:17:01",91.22
"01/17/2024, 18:17:04",90.99
"01/17/2024, 18:17:06",92.95
"01/17/2024, 18:17:07",
"01/17/2024, 18:17:10",89.63
"01/17/2024, 18:17:13",91.43
"01/17/2024, 18:17:16",91.46
"01/17/2024, 18:17:22",90.46
"01/17/2024, 18:17:25",89.67
"01/17/2024, 18:17:28",91.43
"01/17/2024, 18:17:34",90.62
"01/17/2024, 18:17:35",90.02
"01/17/2024, 18:17:37",91.67
"01/17/2024, 18:17:40",89.65
"01/17/2024, 18:17:41",91.09
"01/17/2024, 18:17:43",88.69
"01/17/2024, 18:17:47",90.15
"01/17/2024, 18:17:50",89.15
"01/17/2024, 18:17:52",88.91
"01/17/2024, 18:17:56",88.61
"01/17/2024, 18:17:59",90.65
"01/17/2024, 18:18:01",92.75
"01/17/2024, 18:18:02",90.75
"01/17/2024, 18:18:05",91.16
"01/17/2024, 18:18:07",89.61
"01/17/2024, 18:18:08",88.91
"01/17/2024, 18:18:11",
"01/17/2024, 18:18:14",89.3
"01/17/2024, 18:18:17",88.66
"01/17/2024, 18:18:20",91.67
"01/17/2024, 18:18:23",88.66
"01/17/2024, 18:18:26",89.93
"01/17/2024, 18:18:29",92.01
"01/17/2024, 18:18:29",
"01/17/2024, 18:18:32",90.57
"01/17/2024, 18:18:35",90.72
"01/17/2024, 18:18:36",89.89
"01/17/2024, 18:18:38",89.91
"01/17/2024, 18:18:41",87.99
"01/17/2024, 18:18:42",88.28
"01/17/2024, 18:18:47",88.55
"01/17/2024, 18:18:51",89.67
"01/17/2024, 18:18:57",90.9
"01/17/2024, 18:19:00",88.85
"01/17/2024, 18:19:02",89.63
"01/17/2024, 18:19:06",89.33
"01/17/2024, 18:19:08",89.96
"01/17/2024, 18:19:09",90.22
"01/17/2024, 18:19:12",90.98
"01/17/2024, 18:19:15",90.12
"01/17/2024, 18:19:15",
"01/17/2024, 18:19:18",90.05
"01/17/2024, 18:19:21",90.09
"01/17/2024, 18:19:24",89.0
"01/17/2024, 18:19:27",89.63
"01/17/2024, 18:19:31",90.09
"01/17/2024, 18:19:33",88.31
"01/17/2024, 18:19:37",88.89
"01/17/2024, 18:19:39",88.88
"01/17/2024, 18:19:42",89.22
"01/17/2024, 18:19:43",87.03
"01/17/2024, 18:19:46",87.98
"01/17/2024, 18:19:48",89.4
"01/17/2024, 18:19:52",87.88
"01/17/2024, 18:19:54",88.57
"01/17/2024, 18:19:58",90.49
"01/17/2024, 18:20:01",89.4
"01/17/2024, 18:20:04",90.3
"01/17/2024, 18:20:07",90.12
"01/17/2024, 18:20:10",89.41
"01/17/2024, 18:20:13",91.84
"01/17/2024, 18:20:16",90.89
"01/17/2024, 18:20:19",90.35
"01/17/2024, 18:20:22",
"01/17/2024, 18:20:28",91.91
"01/17/2024, 18:20:31",92.39
"01/17/2024, 18:20:32",91.98
"01/17/2024, 18:20:34",91.16
"01/17/2024, 18:20:37",91.47
"01/17/2024, 18:20:38",93.02
"01/17/2024, 18:20:40",93.92
"01/17/2024, 18:20:43",92.77
"01/17/2024, 18:20:47",92.78
"01/17/2024, 18:20:49",90.85
"01/17/2024, 18:20:53",90.67
"01/17/2024, 18:20:56",91.29
"01/17/2024, 18:20:59",90.64
"01/17/2024, 18:21:02",89.17
"01/17/2024, 18:21:04",89.07
"01/17/2024, 18:21:08",88.68
"01/17/2024, 18:21:11",88.49
"01/17/2024, 18:21:11",88.28
"01/17/2024, 18:21:17",88.28
"01/17/2024, 18:21:20",88.37
"01/17/2024, 18:21:23",90.72
"01/17/2024, 18:21:26",
"01/17/2024, 18:21:29",90.25
"01/17/2024, 18:21:33",88.28
"01/17/2024, 18:21:35",89.56
"01/17/2024, 18:21:38",89.08
"01/17/2024, 18:21:42",86.07
"01/17/2024, 18:21:44",86.78
"01/17/2024, 18:21:45",85.21
"01/17/2024, 18:21:48",89.98
"01/17/2024, 18:21:50",92.11
"01/17/2024, 18:21:54",90.78
"01/17/2024, 18:21:57",89.79
"01/17/2024, 18:22:00",89.46
"01/17/2024, 18:22:03",89.01
"01/17/2024, 18:22:06",89.07
"01/17/2024, 18:22:06",87.52
"01/17/2024, 18:22:09",89.35
"01/17/2024, 18:22:12",90.52
"01/17/2024, 18:22:12",89.82
"01/17/2024, 18:22:15",90.59
"01/17/2024, 18:22:18",90.98
"01/17/2024, 18:22:21",88.91
"01/17/2024, 18:22:24",89.43
"01/17/2024, 18:22:28",
"01/17/2024, 18:22:30",90.86
"01/17/2024, 18:22:33",91.63
"01/17/2024, 18:22:34",
"01/17/2024, 18:22:36",90.38
"01/17/2024, 18:22:39",88.28
"01/17/2024, 18:22:40",90.35
"01/17/2024, 18:22:43",91.53
"01/17/2024, 18:22:45",91.53
"01/17/2024, 18:22:46",91.77
"01/17/2024, 18:22:49",90.82
"01/17/2024, 18:22:55",91.72
"01/17/2024, 18:22:58",92.36
"01/17/2024, 18:23:01",90.65
"01/17/2024, 18:23:04",90.27
"01/17/2024, 18:23:07",92.43
"01/17/2024, 18:23:07",
"01/17/2024, 18:23:10",93.46
"01/17/2024, 18:23:13",94.49
"01/17/2024, 18:23:14",94.09
"01/17/2024, 18:23:16",94.43
"01/17/2024, 18:23:19",95.61
"01/17/2024, 18:23:20",96.6
"01/17/2024, 18:23:22",95.08
"01/17/2024, 18:23:25",93.47
"01/17/2024, 18:23:29",95.19
"01/17/2024, 18:23:31",
"01/17/2024, 18:23:35",94.58
"01/17/2024, 18:23:38",94.52
"01/17/2024, 18:23:40",95.11
"01/17/2024, 18:23:43",95.7
"01/17/2024, 18:23:44",95.63
"01/17/2024, 18:23:46",95.55
"01/17/2024, 18:23:46",94.96
"01/17/2024, 18:23:49",95.03
"01/17/2024, 18:23:55",92.11
"01/17/2024, 18:23:57",92.45
"01/17/2024, 18:24:00",91.33
"01/17/2024, 18:24:05",92.23
"01/17/2024, 18:24:08",92.32
"01/17/2024, 18:24:11",92.06
"01/17/2024, 18:24:14",85.21
"01/17/2024, 18:24:16",17.12
"01/17/2024, 18:24:17",
"01/17/2024, 18:24:20",
"01/17/2024, 18:24:23",
